id,ano,ccr,ccr_codigo,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf,microorganismo,instituicao,fermentacao,temperatura,outros,infogenetica,database_internacional,similaridade_indice,identificacao_taxonomica,acession,url_referencia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,64,65,66,67,68,69,78,79
56,2015,8555,UFT.2015(L)8555,JHF.BA.003.001,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2015,8556,UFT.2015(L)8556,JHF.BA.003.002,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2015,8557,UFT.2015(L)8557,JHF.BA.006.001,JHF.BA.006,-14718401,-52361959,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2015,8558,UFT.2015(L)8558,JHF.BA.001.001,JHF.BA.001,-14717639,-52363527,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.2,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2015,8559,UFT.2015(L)8559,JHF.BA.001.001,JHF.BA.001,-14717639,-52363527,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2015,8560,UFT.2015(L)8560,JHF.BA.001.002,JHF.BA.001,-14717639,-52363527,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,99.0,Candida sp,KF830183.1,https://www.ncbi.nlm.nih.gov/nuccore/KF830183.1,,+,+,+,c,c,+,-,-,c,+,-,+,+,c,c,-,-,d,+,c,+,-,c,+,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2015,8561,UFT.2015(L)8561,JHF.BA.002.001,JHF.BA.002,-14716977,-52364035,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Hanseniaspora uvarum,KT922446.1,https://www.ncbi.nlm.nih.gov/nuccore/KT922446.1,,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-+,-,+,-+,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,
63,2015,8562,UFT.2015(L)8562,JHF.BA.002.001,JHF.BA.002,-14716977,-52364035,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,CBS,99.66,Hanseniaspora opuntiae,CBS 1807,,,-c,-c,-,-,+,-,-,-,-,-,-,c,-,-,-,-,-,-,-c,-,-,-,-,-c,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2015,8563,UFT.2015(L)8563,JHF.BA.002.002,JHF.BA.002,-14716977,-52364035,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Meyerozyma guilliermondii,KM279364.1,https://www.ncbi.nlm.nih.gov/nuccore/KM279364.1,,+,+w,+,+,+w,+,-,-+,+,+,+w,-c,+,+,+w,+w,-c,+,+w,-+,+,-+,+w,-+,+,+w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2015,8564,UFT.2015(L)8564,JHF.BA.002.003,JHF.BA.002,-14716977,-52364035,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Pichia sp,LC126429.1,https://www.ncbi.nlm.nih.gov/nuccore/LC126429.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2015,8565,UFT.2015(L)8565,JHF.BA.002.004,JHF.BA.002,-14716977,-52364035,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,CBS,99.66,Hanseniaspora opuntiae,KC111447,,,-c,-c,-,-,+,-,-,-,-,-,-,c,-,-,-,-,-,-,-c,-,-,-,-,-c,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2015,8566,UFT.2015(L)8566,JHF.BA.003.003,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,99.0,Hanseniaspora opuntiae,FM180549.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180549.1,,-c,-c,-,-,+,-,-,-,-,-,-,c,-,-,-,-,-,-,-c,-,-,-,-,-c,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2015,8567,UFT.2015(L)8567,JHF.BA.003.003,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,99.0,Issatchenkia siamensis,JQ672607.1,https://www.ncbi.nlm.nih.gov/nuccore/JQ672607.1,,+w,-,+,+,+w,+w,-,-,+w,+w,-,+w,+w,-,-,-,-,+,+,+w,-,-,+w,+w,+w,+w,-,+,+,-,-,-,-,+w,,,+w,-,-,,,,,,,,,,,,,,,,,
69,2015,8568,UFT.2015(L)8568,JHF.BA.003.003,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2015,8569,UFT.2015(L)8569,JHF.BA.003.003,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2015,8570,UFT.2015(L)8570,JHF.BA.003.003,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2015,8571,UFT.2015(L)8571,JHF.BA.003.004,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2015,8572,UFT.2015(L)8572,JHF.BA.003.004,JHF.BA.003,-14716787,-52364523,2015-08-13,Córrego Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2015,8573,UFT.2015(L)8573,JHF.PB.005.001,JHF.PB.005,-14688683,-52341708,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,99.0,Candida diddensiae,U45750.1,https://www.ncbi.nlm.nih.gov/nuccore/U45750.1,,+,-c,+,+,+,+,-,-,-,+w,-,-,+,-,-,+w,-,+,+,+,+,-,+,+,d,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2015,8574,UFT.2015(L)8574,JHF.PB.002.001,JHF.PB.002,-14688202,-52341848,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,99.0,Pichia kluyveri,KT156709.1,https://www.ncbi.nlm.nih.gov/nuccore/KT156709.1,,-,-,-,-,-,-,-,-,-,-,-,-,-+,-,-,-,-,+,+,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2015,8575,UFT.2015(L)8575,JHF.PB.002.001,JHF.PB.002,-14688202,-52341848,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2015,8576,UFT.2015(L)8576,JHF.PB.007.001,JHF.PB.007,-14688211,-52342028,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2015,8577,UFT.2015(L)8577,JHF.PB.007.001,JHF.PB.007,-14688211,-52342028,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2015,8578,UFT.2015(L)8578,JHF.PB.006.001,JHF.PB.006,-14688414,-52341949,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,CBS,99.26,Pichia kluyveri,CBS 7907,,,-,-,-,-,-,-,-,-,-,-,-,-,-+,-,-,-,-,+,+,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2015,8579,UFT.2015(L)8579,JHF.PB.006.001,JHF.PB.006,-14688414,-52341949,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2015,8580,UFT.2015(L)8580,JHF.PB.006.002,JHF.PB.006,-14688414,-52341949,2015-08-11,Parque Bacaba,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,Nova Xavantina,MT,L,UFT,0,0,0,1,GENBANK,100.0,Candida carpophila,FM180531.1,https://www.ncbi.nlm.nih.gov/nuccore/FM180531.1,,+,+,+w,+,+,-+,-,+w,+w,-+,-c,-c,+,+,-+,+w,-c,+,+,-,+w,+w,-+,-+,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2014,6555,UFT.2014(L)6555,ANA.CAN.001.001,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,GenBank,99.0,Pichia kluyveri ,FM180530.1,http://www.ncbi.nlm.nih.gov/nucleotide/251815120?report=genbank&log$=nucltop&blast_rank=3&RID=J1YBSRHZ014,,+,+,+,+,+,+,-,+,-,+,-,-,+,+,+,-,-,-,-,-,+,w,+,+,+,+,+,-,+,+,-,-,-,-,-,-,-,+,+,+,+,,,-,-,+,+,-,-,+,+,+,+,+,+,+
83,2014,6817,UFT.2014(L)6817,ANA.CAN.001.001,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,+,+,+,+,+,-,+,-,-,-,-,+,-,+,+,,,+,-,+,+,-,-,-,-,-,-,+,+,+
84,2014,6948,UFT.2014(L)6948,ANA.CAN.001.001,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,CBS,100.0,Candida carpophila ,,,,+,+,+,+,+,+,-,-,+,+,-,-,+,+,,-,+,+,-,-,-,-,+,+,-,+,-,+,+,+,-,-,-,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,-,+,+,
85,2014,6648,UFT.2014(L)6648,ANA.CAN.001.002,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,+,-,+,-,-,-,+,+,+,-,+,,+,+,,+,+,-,+,+,-,-,+,+,-,-,-,-,-,-,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
86,2014,6650,UFT.2014(L)6650,ANA.CAN.001.002,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,+,+,-,-,+,+,+,-,-,+,+,-,+,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,+,+,,,-,-,+,+,+,-,+,+,-,+,+,+,+
87,2014,7799,UFT.2014(L)7799,ANA.CAN.001.002,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,-,-,+,-,,-,+,+,-,-,+,-,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,,,-,-,+,+,+,-,+,-,-,+,+,-,
88,2014,7943,UFT.2014(L)7943,ANA.CAN.001.002,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,0,1,CBS,100.0,Candida carpophila ,,,,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-,+,,,,,,,,,,,,,,,
89,2014,7945,UFT.2014(L)7945,ANA.CAN.001.002,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,-,-,+,-,,-,+,+,-,-,+,-,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,+,+,,,-,-,+,+,+,-,-,-,-,+,+,-,
90,2014,7263,UFT.2014(L)7263,ANA.TAG.001.001,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,+,-,-,-,+,-,+,+,+,+,+,-,+,+,-,-,-,+,-,+,-,+,+,-,+,,,-,-,+,+,-,-,-,+,+,-,+,-,+
91,2014,7195,UFT.2014(L)7195,ANA.TAG.001.001,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,+,,,-,-,+,+,-,-,-,-,-,+,+,-,-
92,2014,7389,UFT.2014(L)7389,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,,,,-,-,-,-,,,-,-,+,+,-,,-,-,,,,,
93,2014,7390,UFT.2014(L)7390,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,+,+,-,-,-,-,-,-,-,+,-,,-,-,+,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,+,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,
94,2014,7391,UFT.2014(L)7391,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,0,1,1,CBS,99.82,Hanseniaspora opuntiae,,,,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,,,-,-,+,+,-,-,-,-,-,+,+,,
95,2014,7392,UFT.2014(L)7392,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,+,-,-,-,-,-,-,-,-,+,-,,-,-,+,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,
96,2014,7393,UFT.2014(L)7393,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,,-,-,,w,w,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
97,2014,7394,UFT.2014(L)7394,ANA.TAQ.001.001,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,-,+,+,+,-,-,+,-,+,+,+,+,+,-,+,+,-,w,w,+,+,-,w,+,+,,,-,-,-,,-,-,-,+,+,+,+,,,-,-,,,,,,,,,,,
98,2014,7802,UFT.2014(L)7802,ANA.TAQ.001.002,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,
99,2014,7803,UFT.2014(L)7803,ANA.TAQ.001.002,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,w,-,-,,-,-,,w,+,+,+,+,-,-,-,+,-,+,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
100,2014,7804,UFT.2014(L)7804,ANA.TAQ.001.002,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,0,1,0,,,,,,,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,+,+,+,,,+,+,+,+,-,-,-,-,-,-,+,,
101,2014,6556,UFT.2014(L)6556,ANA.CAN.001.003,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,0,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,+,+,+,-,-,w,-,-,-,-,+,-,-,-,-,-,-,+,,,-,-,+,+,-,-,-,-,-,-,+,,
102,2014,6891,UFT.2014(L)6891,ANA.CAN.001.004,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,GenBank,99.0,Hanseniaspora opuntiae ,HQ149312.1,http://www.ncbi.nlm.nih.gov/nucleotide/320091620?report=genbank&log$=nucltop&blast_rank=8&RID=J1X5DNT4015,,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,+,-,+,+,+,+,+,-,-,-,-,-,-,-,+,+,+,+,,,-,-,+,+,-,-,-,-,-,+,+,+,-
103,2014,7774,UFT.2014(L)7774,ANA.CAN.001.004,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,CBS,100.0,Candida carpophila ,,,,+,+,+,+,+,+,-,-,+,+,-,-,+,+,+,+,-,+,+,+,+,,+,+,,+,+,+,+,+,-,-,+,+,-,-,-,-,-,+,+,,,+,+,+,+,+,-,+,+,+,+,+,+,-
104,2014,7777,UFT.2014(L)7777,ANA.CAN.001.004,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,-,+,+,-,-,-,+,-,-,+,-,-,+,+,-,+,+,+,-,+,+,+,+,+,+,+,+,-,+,-,+,-,-,-,-,+,+,+,,,+,+,+,+,-,-,-,-,+,-,+,-,-
105,2014,7833,UFT.2014(L)7833,ANA.CAN.001.004,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
106,2014,7845,UFT.2014(L)7845,ANA.CAN.001.004,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,99.0,Wickerhamomyces rabaulensis ,EF550303.1,http://www.ncbi.nlm.nih.gov/nucleotide/156099760?report=genbank&log$=nucltop&blast_rank=1&RID=HZA6P9CN01R,,+,-,+,+,+,-,-,-,-,+,-,-,+,+,w,-,-,,+,+,+,+,+,+,-,w,+,+,+,+,-,-,-,-,,,,+,+,+,+,,,+,+,+,+,-,,+,+,,,,,
107,2014,7271,UFT.2014(L)7271,ANA.TAG.001.002,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,-,+,-,-,+,-,-,-,+,-,-,-,+,-,+,+,+,+,+,-,+,-,-,-,-,+,-,+,-,-,+,-,+,,,-,-,+,+,-,-,-,+,+,-,+,-,+
